ID,Name,Level,Subject,SubjID,Date,Attendance,Score
S1870,Julia John Reyes,Junior,Chemistry,CHEM101,4/14/2023,Present,52
S0947,Terri Tammy Williams,Freshman,Physics,PHYS101,1/17/2023,Present,57
S1521,Olivia Alyssa Hill,Junior,English,ENG101,1/31/2023,Excused,86
S0793,Steven Monica Guerrero,Sophomore,Biology,BIO101,4/13/2023,Absent,51
S1488,Susan Deanna Adams,Senior,Math,MATH101,5/27/2023,Excused,56
S1621,Michaela Chad Allen,Junior,Physics,PHYS101,6/17/2023,Absent,50
S0368,Joshua Michael Suarez,Senior,Biology,BIO101,3/28/2023,Absent,53
S1462,Victor Brittany Bowen,Senior,English,ENG101,7/23/2023,Late,76
S1591,Brittany Kurt Fuentes,Senior,English,ENG101,2/10/2023,Excused,63
S0413,Keith Susan Coleman,Junior,English,ENG101,10/2/2023,Excused,52
S0210,Sarah Daniel Stewart,Junior,Physics,PHYS101,11/2/2023,Excused,64
S1279,Nicholas Adam Thompson,Senior,Chemistry,CHEM101,1/17/2023,Absent,73
S1129,Sandra Ashley Lam,Senior,Math,MATH101,7/6/2023,Excused,98
S0608,Sharon Matthew Castro,Freshman,English,ENG101,3/14/2023,Present,87
S0312,Antonio Alexandra Watson,Junior,Biology,BIO101,7/26/2023,Absent,95
S0841,Morgan Stephen Smith,Junior,Chemistry,CHEM101,12/5/2023,Late,98
S1776,Deanna William Fitzgerald,Sophomore,English,ENG101,9/11/2023,Late,62
S1822,Sean Shawn Herman,Junior,Math,MATH101,2/25/2023,Late,68
S1198,Rebekah Joe Waller,Sophomore,Math,MATH101,11/4/2023,Present,86
S1339,Ronald Stephen Brooks,Senior,Physics,PHYS101,1/22/2023,Late,79
S0214,Emily Wendy Aguilar,Senior,Chemistry,CHEM101,8/18/2023,Late,60
S0174,Richard Kristopher Baker,Sophomore,Physics,PHYS101,8/17/2023,Late,97
S0952,Bobby Jacqueline Miller,Senior,English,ENG101,12/28/2023,Present,65
S1765,Edwin James Thomas,Senior,Math,MATH101,2/13/2023,Excused,96
S1796,Vanessa Adam Griffin,Senior,Chemistry,CHEM101,7/22/2023,Absent,89
S0788,Chad Cody Harris,Freshman,Chemistry,CHEM101,11/3/2023,Late,80
S1905,Michele Trevor Lopez,Sophomore,English,ENG101,11/30/2023,Excused,61
S1004,Edward Tammy Sparks,Freshman,Biology,BIO101,1/14/2023,Late,83
S1106,Brenda Marvin Johnson,Senior,Math,MATH101,1/4/2023,Late,56
S0536,George Amanda Johnson,Senior,Chemistry,CHEM101,3/17/2023,Late,56
S0105,Karen Sophia Wiggins,Sophomore,Chemistry,CHEM101,5/8/2023,Late,75
S1296,Lisa Austin Compton,Junior,Math,MATH101,3/30/2023,Present,67
S1461,James Joan Ramsey,Junior,Biology,BIO101,2/4/2023,Late,100
S0750,Kiara Erin Collins,Sophomore,English,ENG101,1/9/2023,Absent,83
S1951,Jasmine Jonathan Hart,Senior,Chemistry,CHEM101,11/30/2023,Excused,82
S1072,Christy Paula Knapp,Senior,Chemistry,CHEM101,8/20/2023,Absent,50
S1859,Chad Frances Wagner,Freshman,Chemistry,CHEM101,10/15/2023,Absent,90
S1221,Megan Toni Smith,Junior,English,ENG101,12/22/2023,Late,79
S0139,Billy Henry Jones,Junior,English,ENG101,6/29/2023,Present,96
S1164,Stephanie Steven Mccarthy,Freshman,Biology,BIO101,8/10/2023,Excused,61
S0644,Manuel David Rodriguez,Senior,English,ENG101,12/30/2023,Present,91
S1287,Erin William Stevens,Sophomore,Chemistry,CHEM101,9/11/2023,Present,79
S0451,Allen Grace Rodgers,Senior,Chemistry,CHEM101,12/15/2023,Absent,72
S1013,Jeremy Kathleen Welch,Freshman,English,ENG101,10/19/2023,Late,85
S1259,Dustin Kimberly Espinoza,Junior,Math,MATH101,8/6/2023,Late,91
S0607,Kim Andrea Clayton,Sophomore,English,ENG101,4/23/2023,Excused,58
S1700,Tiffany Katherine Howell,Junior,English,ENG101,7/2/2023,Excused,79
S0129,Cindy Laura Lopez,Junior,Chemistry,CHEM101,9/10/2023,Excused,53
S1510,Rhonda Patricia Jones,Senior,Biology,BIO101,12/26/2023,Excused,77
S1543,Heather Jennifer Anderson,Sophomore,Math,MATH101,5/2/2023,Present,97
S1666,Dillon Mary Rojas,Sophomore,Biology,BIO101,9/7/2023,Present,89
S1881,Gary Jennifer Lawson,Freshman,Physics,PHYS101,8/11/2023,Absent,99
S0187,Frank Natasha Cisneros,Sophomore,Biology,BIO101,8/8/2023,Present,90
S0527,Ariel Anne Dennis,Senior,Chemistry,CHEM101,11/5/2023,Late,93
S1837,Kristine Michelle Lee,Senior,Chemistry,CHEM101,1/31/2023,Present,79
S0397,Lisa Ashley Hall,Junior,Chemistry,CHEM101,11/25/2023,Excused,91
S0339,Lauren Edward Odom,Sophomore,Biology,BIO101,2/10/2023,Late,91
S0741,Dillon Beth Landry,Sophomore,Physics,PHYS101,4/21/2023,,77
S1641,Christina Robert Bell,Freshman,English,ENG101,8/22/2023,Present,59
S1831,Jeremiah Jennifer Price,Sophomore,Physics,PHYS101,9/12/2023,Late,68
S1073,Jeffrey Alex Hamilton,Junior,Math,MATH101,2/22/2023,Present,68
S1754,Joshua Patricia Morris,Sophomore,Biology,BIO101,3/16/2023,Present,77
S1826,Yolanda Francisco Flores,Sophomore,Biology,BIO101,10/5/2023,Present,66
S1976,Darryl Marcia Brown,Senior,Math,MATH101,8/25/2023,Late,56
S0777,Christine Angela King,Senior,Physics,PHYS101,4/30/2023,Absent,55
S1157,Lori Cody Mccarthy,Sophomore,Math,MATH101,4/4/2023,Late,82
S1616,Mark Kristin Wheeler,Senior,Biology,BIO101,10/20/2023,Absent,86
S1205,Calvin Sheila Cuevas,Junior,Physics,PHYS101,4/7/2023,Absent,91
S1573,Crystal Jennifer Alvarado,Junior,Math,MATH101,1/11/2023,Excused,63
S1784,Andrew John White,Senior,Physics,PHYS101,11/11/2023,Excused,73
S0322,Laura Chelsea Sims,Freshman,English,ENG101,1/2/2023,Excused,68
S1278,Victor Sydney Richardson,Junior,English,ENG101,2/6/2023,Late,95
S0676,Krista Nicole Bryant,Freshman,Chemistry,CHEM101,7/6/2023,Late,92
S0486,Gregory Ashley Thornton,Sophomore,Biology,BIO101,7/19/2023,Late,100
S1484,Gregory Benjamin Mann,Junior,Biology,BIO101,4/1/2023,Absent,93
S1955,Daniel Tracy Gross,Senior,Physics,PHYS101,12/19/2023,Late,76
S1141,Laura Samantha Smith,Freshman,Physics,PHYS101,9/9/2023,Late,74
S1601,Nicole Jeffery Powell,Freshman,Physics,PHYS101,11/30/2023,Absent,66
S1264,Morgan Nicole Russo,Freshman,Math,MATH101,9/16/2023,Present,71
S0453,Sandra Grace Roman,Sophomore,Chemistry,CHEM101,11/17/2023,Late,63
S1813,Eric Juan Lambert,Sophomore,Biology,BIO101,4/11/2023,Late,92
S0554,Erik Lisa King,Junior,Physics,PHYS101,12/4/2023,Late,83
S1214,Shirley Tina Ellison,Freshman,Chemistry,CHEM101,5/26/2023,Late,70
S1643,Amy Sherry Lewis,Freshman,Physics,PHYS101,7/11/2023,Excused,59
S1527,Jonathan Marcus Lynch,Junior,Chemistry,CHEM101,4/13/2023,Present,56
S0144,Anthony Jessica Beck,Sophomore,Biology,BIO101,4/25/2023,Late,93
S1722,Karen Ryan Hart,Freshman,English,ENG101,10/22/2023,Present,73
S0062,Tabitha Robert Townsend,Junior,Math,MATH101,3/11/2023,Late,60
S0162,Gloria David Adams,Senior,Chemistry,CHEM101,3/30/2023,Absent,83
S0403,Lauren Joshua Wong,Freshman,English,ENG101,8/6/2023,Excused,84
S1158,Patricia Marcus Martin,Freshman,English,ENG101,9/12/2023,Excused,66
S0305,Matthew Stephanie Lewis,Junior,Physics,PHYS101,2/18/2023,Late,89
S0641,Jeffrey Rebecca Browning,Junior,Chemistry,CHEM101,3/11/2023,,53
S1466,Douglas Erin Carter,Junior,English,ENG101,2/25/2023,Excused,75
S0383,Laura Paul Hardy,Junior,Chemistry,CHEM101,7/22/2023,Present,73
S1276,Kara Austin Gutierrez,Junior,Chemistry,CHEM101,8/18/2023,Present,84
S1970,Jessica Sara Rice,Junior,Math,MATH101,8/31/2023,Late,68
S0108,Cameron Amanda Brown,Freshman,Physics,PHYS101,1/4/2023,Late,82
S1311,Tammy Jason Odom,Sophomore,Chemistry,CHEM101,12/31/2023,Excused,59
S0604,Eric Jacqueline Gamble,Freshman,English,ENG101,12/2/2023,Absent,51
S0804,Dennis Matthew Mcknight,Freshman,English,ENG101,12/24/2023,Late,81
S1689,Laura Joseph Garner,Junior,Math,MATH101,3/1/2023,Present,85
S1082,Micheal James James,Senior,Biology,BIO101,10/14/2023,Excused,52
S1087,Luis Michael Garcia,Junior,Math,MATH101,12/17/2023,Present,96
S1256,Matthew Michael Martin,Senior,Biology,BIO101,1/29/2023,Late,54
S1751,Brian John Galvan,Junior,Chemistry,CHEM101,3/15/2023,Present,72
S1817,Joseph Barbara Bright,Junior,English,ENG101,4/2/2023,Excused,50
S0642,Samantha Chad Gregory,Sophomore,Biology,BIO101,1/1/2023,Late,53
S0899,Nicholas William Perry,Junior,Math,MATH101,11/18/2023,Excused,62
S0959,Jonathan Joseph Patton,Senior,Math,MATH101,9/15/2023,Absent,50
S0254,Marisa Andrew Holloway,Senior,Physics,PHYS101,10/4/2023,Excused,58
S1696,Lisa Amanda Ramirez,Freshman,Biology,BIO101,4/27/2023,Absent,52
S1296,Lisa Austin Compton,Junior,English,ENG101,6/25/2023,Absent,90
S0154,Christie Brandon Watson,Sophomore,English,ENG101,9/27/2023,Late,82
S1719,Karen Todd George,Junior,English,ENG101,6/1/2023,Excused,83
S0896,Trevor Steven Nguyen,Junior,English,ENG101,2/20/2023,Absent,89
S0038,Clayton Karen Jensen,Freshman,Chemistry,CHEM101,8/11/2023,Excused,95
S0537,Laura Laura Alexander,Freshman,Biology,BIO101,9/11/2023,Excused,93
S0897,Stephanie Connie Whitehead,Sophomore,Chemistry,CHEM101,6/17/2023,Excused,82
S1121,Sarah Cory Garcia,Freshman,Biology,BIO101,12/7/2023,Excused,95
S1562,Carlos Richard Erickson,Sophomore,Chemistry,CHEM101,4/11/2023,Excused,56
S0055,Alexandra Susan Lynch,Senior,English,ENG101,6/6/2023,Excused,88
S1968,Lisa Donna Johnson,Sophomore,Chemistry,CHEM101,7/6/2023,Excused,65
S0951,Bradley Meghan Farrell,Senior,Chemistry,CHEM101,9/20/2023,Excused,69
S1380,David Christopher Richmond,Junior,Biology,BIO101,3/27/2023,Late,83
S0386,Cindy Jaime Washington,Freshman,Physics,PHYS101,12/25/2023,Late,70
S1735,Ashley Rhonda Collins,Senior,English,ENG101,8/26/2023,Late,72
S1321,Kayla Abigail Lewis,Freshman,Physics,PHYS101,7/24/2023,Late,85
S1226,James Justin Wells,Sophomore,Biology,BIO101,6/8/2023,Late,58
S0050,Doris Kristina Miller,Sophomore,English,ENG101,12/4/2023,Excused,93
S1819,Stephanie Shane Knight,Junior,Chemistry,CHEM101,12/2/2023,Excused,58
S1859,Chad Frances Wagner,Freshman,Physics,PHYS101,6/1/2023,Excused,82
S0130,Veronica Phillip Ellis,Sophomore,Biology,BIO101,9/18/2023,Absent,54
S1277,Lisa Tyler Lopez,Senior,Math,MATH101,4/12/2023,Late,79
S1248,Cindy Thomas Olson,Junior,Math,MATH101,10/23/2023,Excused,66
S0545,Michael Pamela Clark,Senior,Chemistry,CHEM101,8/20/2023,Absent,60
S1275,John Richard Moore,Junior,English,ENG101,2/22/2023,Excused,55
S1406,Johnathan Steven Gomez,Sophomore,English,ENG101,10/10/2023,Late,57
S0365,Mark Nancy Haney,Sophomore,English,ENG101,1/12/2023,Absent,92
S0810,Justin Christopher Gonzalez,Sophomore,Math,MATH101,8/7/2023,Absent,100
S0146,Robert Courtney Mcdonald,Senior,Chemistry,CHEM101,1/20/2023,Excused,84
S1035,Taylor Hannah Jones,Sophomore,Math,MATH101,3/2/2023,Excused,93
S0947,Terri Tammy Williams,Freshman,Physics,PHYS101,9/2/2023,Absent,85
S0758,Emily Ashley Rice,Sophomore,English,ENG101,7/6/2023,Late,59
S1107,Marissa Frank Wilson,Sophomore,English,ENG101,2/2/2023,Excused,83
S1898,Ronnie Peggy Leon,Sophomore,Physics,PHYS101,7/13/2023,Excused,72
S0296,Brenda Madeline Hayes,Sophomore,Math,MATH101,7/29/2023,,62
S1709,Nancy Christopher Hernandez,Freshman,English,ENG101,9/11/2023,Absent,57
S0728,Ian Brittney David,Senior,Biology,BIO101,12/31/2023,Late,82
S1539,Brenda Anna Sanchez,Sophomore,Physics,PHYS101,12/6/2023,Late,96
S0301,Richard Jessica Bowman,Freshman,Math,MATH101,11/20/2023,Present,99
S1552,Edwin Joseph Carrillo,Sophomore,Chemistry,CHEM101,7/22/2023,Late,66
S1501,Veronica Ronald Gilbert,Sophomore,Math,MATH101,11/2/2023,Present,69
S1989,Nicole Karen Marshall,Sophomore,Math,MATH101,11/10/2023,Absent,50
S0110,Patrick Hannah Walker,Sophomore,Physics,PHYS101,7/3/2023,Present,100
S0349,Helen Brandon Walls,Sophomore,Physics,PHYS101,2/3/2023,Late,88
S0243,Danny James Jones,Sophomore,Chemistry,CHEM101,7/11/2023,Excused,73
S0336,Anthony Emily Clark,Senior,Biology,BIO101,11/29/2023,Present,87
S1862,Jonathan Jesus Rojas,Junior,Chemistry,CHEM101,9/21/2023,Absent,80
S1482,Meredith Katie Gordon,Sophomore,Chemistry,CHEM101,2/12/2023,Late,85
S1304,Stephanie Amy Gibson,Senior,Biology,BIO101,1/4/2023,Absent,57
S1948,Kristi Cory Mclaughlin,Sophomore,Math,MATH101,6/8/2023,Absent,79
S0838,Timothy Andrea Boyer,Junior,Biology,BIO101,3/20/2023,Absent,93
S1321,Kayla Abigail Lewis,Freshman,Math,MATH101,7/26/2023,Late,88
S0154,Christie Brandon Watson,Sophomore,Physics,PHYS101,10/24/2023,Excused,93
S0066,Gary Joanna Reeves,Sophomore,Chemistry,CHEM101,7/11/2023,Present,50
S0082,Donna Monica Cook,Junior,Chemistry,CHEM101,3/29/2023,Excused,71
S0607,Kim Andrea Clayton,Sophomore,Math,MATH101,6/8/2023,Present,77
S0605,Kim Alexa Robertson,Junior,Chemistry,CHEM101,8/16/2023,Excused,80
S0948,Daniel Mary Tran,Senior,English,ENG101,5/22/2023,Present,99
S0916,William Brian Garcia,Senior,Biology,BIO101,5/18/2023,Excused,62
S0677,Tyler Teresa Smith,Junior,Math,MATH101,7/6/2023,Excused,62
S0297,Brandon Justin Andrade,Junior,Physics,PHYS101,2/12/2023,Absent,88
S1937,Joseph Eric Morgan,Sophomore,Chemistry,CHEM101,1/1/2023,Absent,87
S0321,Anita Kristin Spencer,Freshman,Chemistry,CHEM101,10/23/2023,Excused,98
S1010,Carol Isabella Cameron,Sophomore,Physics,PHYS101,2/23/2023,Present,88
S1348,Joseph Michael Frank,Sophomore,Physics,PHYS101,8/14/2023,Excused,95
S1645,Scott Jeff Davis,Senior,Chemistry,CHEM101,6/23/2023,Excused,55
S1919,Laura Leslie Barnes,Freshman,English,ENG101,4/18/2023,Present,57
S0767,Ralph Amanda Baker,Senior,Physics,PHYS101,4/26/2023,Present,57
S0150,Jeffrey Elijah Melton,Junior,English,ENG101,10/28/2023,Present,82
S0794,Karen Amy Dennis,Senior,Physics,PHYS101,7/10/2023,Excused,74
S0350,Ashley Elizabeth Clark,Freshman,Chemistry,CHEM101,4/29/2023,Excused,97
S0528,Anthony Christopher Watkins,Junior,Chemistry,CHEM101,3/11/2023,Present,86
S0646,Joan Ian Pierce,Sophomore,Biology,BIO101,4/21/2023,Present,71
S1580,Ashley Jessica Graham,Junior,Biology,BIO101,4/20/2023,Absent,71
S0299,Derek Kristen Rogers,Freshman,English,ENG101,8/19/2023,Late,99
S1617,Terri Nicole James,Senior,Biology,BIO101,5/11/2023,Absent,89
S0617,Bradley Lindsey Ellis,Sophomore,Chemistry,CHEM101,1/26/2023,Excused,56
S0878,Jonathan April Leach,Freshman,Math,MATH101,12/6/2023,Late,51
S1613,Spencer William Baker,Senior,English,ENG101,10/23/2023,Absent,89
S1962,Justin Tracy Rowe,Freshman,Biology,BIO101,1/9/2023,Excused,68
S0004,Amanda Donald Phillips,Sophomore,Physics,PHYS101,10/20/2023,Absent,61
S1640,Michael Dylan Holloway,Freshman,English,ENG101,5/4/2023,Late,77
S1606,Alicia Andrew Johnson,Sophomore,Biology,BIO101,12/11/2023,Late,90
S0290,Eric Hannah Roberts,Senior,Physics,PHYS101,9/24/2023,Excused,85
S1128,Daniel Paul Smith,Junior,Math,MATH101,12/11/2023,Present,50
S0748,Christina Ryan Lester,Sophomore,Biology,BIO101,8/28/2023,Present,81
S0805,Kelsey Cynthia Peterson,Junior,Biology,BIO101,4/10/2023,Present,67
S0813,Mark Heather Jones,Sophomore,English,ENG101,10/2/2023,Late,99
S0522,Tommy Kathryn Elliott,Senior,Physics,PHYS101,4/3/2023,Excused,83
S1269,Marco Brian Howard,Senior,Physics,PHYS101,1/8/2023,Late,72
S0821,Brenda Danielle Burnett,Junior,Physics,PHYS101,1/30/2023,,59
S0539,Lori Amy Morales,Junior,Biology,BIO101,3/28/2023,Late,52
S0975,Kevin Brandy Lewis,Junior,Chemistry,CHEM101,12/28/2023,Late,88
S0695,Jason Derek Stevenson,Freshman,Physics,PHYS101,11/22/2023,Present,84
S0333,Matthew Jessica Rogers,Freshman,Chemistry,CHEM101,9/10/2023,Excused,82
S0275,Patrick Theresa Berry,Junior,Biology,BIO101,2/19/2023,Late,95
S0656,Andrew Anthony Johnson,Senior,Biology,BIO101,12/21/2023,Present,62
S1896,Gregory Sarah Evans,Freshman,Physics,PHYS101,6/10/2023,Late,84
S0649,Gerald Daniel Hernandez,Freshman,Physics,PHYS101,10/3/2023,Late,69
S1059,Brandon Whitney Reeves,Freshman,Chemistry,CHEM101,10/16/2023,Excused,61
S1981,Omar Evan Valenzuela,Freshman,Physics,PHYS101,2/6/2023,Excused,65
S0639,John Daniel Murphy,Freshman,Chemistry,CHEM101,4/9/2023,Absent,53
S0420,Sabrina Rachel Gross,Sophomore,Biology,BIO101,1/28/2023,Absent,67
S0694,Shirley Sabrina Smith,Freshman,Math,MATH101,1/18/2023,Present,67
S1657,Bradley Oscar Simpson,Senior,Math,MATH101,1/20/2023,Excused,63
S1547,Grant Jennifer Barrera,Senior,English,ENG101,4/29/2023,Late,60
S1557,Samantha Michael Roberts,Senior,Physics,PHYS101,11/19/2023,Late,79
S0499,Kenneth Jeffrey Barker,Sophomore,Math,MATH101,8/25/2023,Absent,87
S0050,Doris Kristina Miller,Sophomore,Physics,PHYS101,4/25/2023,Excused,53
S1030,Tyler Jason Schultz,Sophomore,Chemistry,CHEM101,2/28/2023,Late,64
S0520,Stephen Thomas Mcneil,Freshman,Biology,BIO101,4/29/2023,Late,53
S0932,Carl Juan Mcdaniel,Sophomore,Chemistry,CHEM101,11/15/2023,Present,93
S0745,Todd Bridget Roach,Senior,Biology,BIO101,7/20/2023,Excused,93
S0132,Sarah Jennifer Brown,Junior,English,ENG101,9/15/2023,Present,59
S1848,William Sarah Evans,Freshman,Biology,BIO101,11/10/2023,Absent,91
S1691,Thomas Katherine Fuentes,Freshman,Chemistry,CHEM101,10/26/2023,Absent,54
S1369,Courtney Kathryn Clark,Sophomore,Physics,PHYS101,7/2/2023,Excused,66
S1249,Jennifer Alex Abbott,Sophomore,Biology,BIO101,5/18/2023,Present,99
S1548,Robert Roger Parker,Freshman,Math,MATH101,8/21/2023,Excused,96
S0975,Kevin Brandy Lewis,Junior,English,ENG101,4/9/2023,Absent,65
S1071,Savannah Christopher Wilkins,Sophomore,Physics,PHYS101,10/3/2023,Late,73
S1325,Patricia Jeremy Wright,Senior,Chemistry,CHEM101,4/4/2023,Excused,78
S1798,Drew Sheena Erickson,Junior,Math,MATH101,2/19/2023,Absent,61
S1373,David Amy Bradford,Sophomore,English,ENG101,7/26/2023,Excused,65
S1678,Victoria Barbara Edwards,Sophomore,Math,MATH101,8/20/2023,Late,93
S0456,Jennifer Lisa Romero,Junior,Math,MATH101,9/30/2023,Late,52
S1349,Nicholas Kimberly Stanley,Senior,Biology,BIO101,2/4/2023,Late,82
S0320,Elizabeth Amy Boyd,Freshman,Chemistry,CHEM101,2/4/2023,Absent,64
S0536,George Amanda Johnson,Senior,English,ENG101,12/28/2023,Present,97
S1264,Morgan Nicole Russo,Freshman,Biology,BIO101,1/15/2023,Late,80
S0391,Benjamin Brittany Lopez,Sophomore,Physics,PHYS101,12/23/2023,Late,71
S0800,Michelle Justin Lutz,Sophomore,English,ENG101,4/1/2023,Present,69
S0834,Susan Andrew Landry,Senior,Biology,BIO101,3/28/2023,Excused,51
S1780,Diane Sarah Fields,Freshman,Math,MATH101,7/14/2023,Excused,54
S0898,Robert Amy Flores,Junior,Math,MATH101,7/11/2023,Present,67
S0445,David Jeffery Robinson,Sophomore,English,ENG101,8/22/2023,Present,73
S0320,Elizabeth Amy Boyd,Freshman,Chemistry,CHEM101,11/15/2023,Excused,78
S0282,Angela James Harris,Sophomore,Physics,PHYS101,7/13/2023,Excused,99
S1327,Julia Belinda Burns,Senior,English,ENG101,11/25/2023,Excused,93
S0153,Charles James Roberts,Junior,Math,MATH101,10/5/2023,Present,96
S1769,Sara Teresa Perkins,Sophomore,Math,MATH101,11/9/2023,Excused,97
S1742,Patricia Jacqueline Richardson,Sophomore,English,ENG101,10/29/2023,Excused,91
S0568,Mark James Williams,Senior,English,ENG101,9/4/2023,Late,50
S1433,William Sara Whitaker,Freshman,English,ENG101,4/18/2023,Excused,61
S0431,Michael Craig Hale,Sophomore,English,ENG101,1/18/2023,Excused,66
S0622,Susan Victoria Diaz,Senior,Chemistry,CHEM101,2/25/2023,Excused,51
S0565,Holly Natalie Coleman,Sophomore,Math,MATH101,8/15/2023,Present,59
S0011,Sharon Christian Hubbard,Freshman,Physics,PHYS101,7/18/2023,Late,62
S0875,Matthew Zoe Freeman,Junior,Biology,BIO101,10/27/2023,Absent,92
S0837,Carlos Valerie Cherry,Senior,Biology,BIO101,5/12/2023,Excused,73
S0480,Jonathon Laura Riley,Junior,Biology,BIO101,6/24/2023,Absent,88
S0554,Erik Lisa King,Junior,English,ENG101,6/29/2023,Absent,70
S0811,Nancy Michael Miller,Senior,Chemistry,CHEM101,10/5/2023,Present,57
S1919,Laura Leslie Barnes,Freshman,English,ENG101,2/22/2023,Excused,88
S1133,Randy Lauren Brown,Junior,Math,MATH101,4/1/2023,Excused,59
S1539,Brenda Anna Sanchez,Sophomore,Biology,BIO101,12/20/2023,Present,93
S0781,Stephen Amanda Martinez,Freshman,Math,MATH101,9/19/2023,Present,71
S0541,Caitlin Daniel Henson,Freshman,Math,MATH101,5/30/2023,Absent,51
S1920,Melissa Jodi Smith,Sophomore,English,ENG101,6/22/2023,Absent,91
S0701,Alyssa Joshua Forbes,Junior,Math,MATH101,3/28/2023,Absent,67
S0577,Jesus Jason Henry,Sophomore,English,ENG101,7/15/2023,Late,59
S1685,Linda Dustin Williams,Sophomore,Biology,BIO101,8/17/2023,Absent,61
S0371,Kristen Christopher Johnson,Freshman,English,ENG101,12/24/2023,Present,64
S1730,Benjamin Pamela Rodriguez,Junior,English,ENG101,8/6/2023,Excused,99
S1474,Mathew Jill Perez,Freshman,Biology,BIO101,10/30/2023,Present,74
S0166,Jennifer Theresa Powell,Freshman,Biology,BIO101,5/29/2023,Absent,83
S1271,Ashley Selena Sutton,Freshman,Biology,BIO101,2/10/2023,Present,53
S1746,Darrell Larry Ortiz,Senior,Physics,PHYS101,11/6/2023,Late,95
S0560,Timothy Michael Bowers,Freshman,Physics,PHYS101,3/12/2023,Present,72
S0949,Pamela Mackenzie Rogers,Sophomore,Biology,BIO101,2/16/2023,Absent,54
S0607,Kim Andrea Clayton,Sophomore,Math,MATH101,5/15/2023,Excused,90
S0465,William Ross Martinez,Junior,Math,MATH101,8/10/2023,Late,58
S0037,Robert Robert Henry,Freshman,Physics,PHYS101,4/4/2023,Present,60
S0497,Jason Bryan Howard,Junior,Physics,PHYS101,10/18/2023,Absent,77
S1206,Jaime Shannon Chang,Sophomore,Math,MATH101,5/24/2023,Present,75
S0855,Michele Ryan Gallagher,Freshman,English,ENG101,2/14/2023,,87
S0674,Miranda Alexander Young,Sophomore,Physics,PHYS101,5/12/2023,Absent,55
S0586,Adam Juan Mckee,Senior,English,ENG101,11/15/2023,Excused,82
S0312,Antonio Alexandra Watson,Junior,Math,MATH101,1/3/2023,Late,97
S0314,Mary Christopher Powell,Senior,Physics,PHYS101,2/7/2023,Absent,100
S0101,Paul Anthony Taylor,Sophomore,Chemistry,CHEM101,11/16/2023,Late,50
S1031,Ashley Mary Dunn,Freshman,Biology,BIO101,7/13/2023,Late,75
S1832,Jessica Natalie Schwartz,Sophomore,Chemistry,CHEM101,5/30/2023,Absent,94
S0922,Brianna Matthew Clark,Sophomore,Physics,PHYS101,1/4/2023,Present,80
S1523,Brett Christopher Sullivan,Sophomore,Chemistry,CHEM101,5/3/2023,Absent,53
S1915,Erik Austin Moore,Junior,Biology,BIO101,2/8/2023,Excused,50
S0857,Richard Samantha Harris,Senior,Biology,BIO101,10/20/2023,Late,74
S1653,Robert Carol Tucker,Freshman,English,ENG101,12/20/2023,Present,94
S0102,Pedro Julie Perez,Junior,Biology,BIO101,9/27/2023,Excused,89
S0384,James Sara Webb,Sophomore,Physics,PHYS101,9/20/2023,Absent,62
S1017,Harold Jessica Jones,Freshman,Biology,BIO101,10/6/2023,Late,96
S0261,Lisa Laurie Gill,Junior,Physics,PHYS101,10/1/2023,Excused,51
S0325,Sarah Dawn Murphy,Freshman,Physics,PHYS101,2/1/2023,Late,69
S0095,Karen Bianca Smith,Freshman,Physics,PHYS101,1/24/2023,,93
S1941,Maria Ashley Jordan,Junior,Chemistry,CHEM101,3/9/2023,Present,96
