ID,Name,Level,Subject,SubjID,Date,Attendance,Score,Performance_Grade
S0604,Eric Jacqueline Gamble,Freshman,English,ENG101,2023-05-16,Present,63.0,D
S0604,Eric Jacqueline Gamble,Freshman,Physics,PHYS101,2023-05-05,Late,88.0,B
S0604,Eric Jacqueline Gamble,Freshman,Math,MATH101,2023-03-11,Present,88.0,B
S0605,Kim Alexa Robertson,Junior,Chemistry,CHEM101,2023-08-16,Excused,80.0,B
S0605,Kim Alexa Robertson,Junior,Physics,PHYS101,2023-02-14,Absent,0.0,F
S0606,Tiffany Joel Garcia,Senior,Chemistry,CHEM101,2023-05-20,Excused,94.0,A
S0606,Tiffany Joel Garcia,Senior,Physics,PHYS101,2023-08-18,Absent,0.0,F
S0606,Tiffany Joel Garcia,Senior,English,ENG101,2023-04-13,Excused,54.0,F
S0607,Kim Andrea Clayton,Sophomore,English,ENG101,2023-04-23,Excused,58.0,F
S0607,Kim Andrea Clayton,Sophomore,Math,MATH101,2023-05-15,Excused,90.0,A
S0607,Kim Andrea Clayton,Sophomore,Chemistry,CHEM101,2023-09-25,Excused,74.95579658242096,C
S0607,Kim Andrea Clayton,Sophomore,Biology,BIO101,2023-03-30,Absent,0.0,F
S0608,Sharon Matthew Castro,Freshman,Physics,PHYS101,2023-10-01,Absent,0.0,F
S0608,Sharon Matthew Castro,Freshman,English,ENG101,2023-03-14,Present,87.0,B
S0608,Sharon Matthew Castro,Freshman,Chemistry,CHEM101,2023-08-17,Absent,0.0,F
S0608,Sharon Matthew Castro,Freshman,Biology,BIO101,2023-01-25,Present,84.0,B
S0608,Sharon Matthew Castro,Freshman,Math,MATH101,2023-10-29,Excused,92.0,A
S0609,Kimberly Eric Garcia,Junior,Physics,PHYS101,2023-05-01,Absent,0.0,F
S0609,Kimberly Eric Garcia,Junior,Math,MATH101,2023-07-25,Absent,0.0,F
S0609,Kimberly Eric Garcia,Junior,Chemistry,CHEM101,2023-07-30,Late,91.0,A
S0609,Kimberly Eric Garcia,Junior,English,ENG101,2023-09-17,Late,88.0,B
S0609,Kimberly Eric Garcia,Junior,Biology,BIO101,2023-10-21,Excused,88.0,B
S0610,Don Cathy Johnson,Freshman,Physics,PHYS101,2023-03-03,Absent,0.0,F
S0610,Don Cathy Johnson,Freshman,Math,MATH101,2023-08-09,Present,90.0,A
S0611,Chad Jeffery Graham,Senior,Physics,PHYS101,2023-05-07,Present,74.0,C
S0611,Chad Jeffery Graham,Senior,Math,MATH101,2023-04-16,Late,98.0,A
S0612,Cristian Maria Fisher,Sophomore,Chemistry,CHEM101,2023-01-11,Present,64.0,D
S0612,Cristian Maria Fisher,Sophomore,English,ENG101,2023-06-19,Absent,0.0,F
S0612,Cristian Maria Fisher,Sophomore,Math,MATH101,2023-09-02,Absent,0.0,F
S0612,Cristian Maria Fisher,Sophomore,Biology,BIO101,2023-08-10,Late,92.0,A
S0613,Danielle Victoria Henry,Sophomore,Physics,PHYS101,2023-05-13,Late,50.0,F
S0613,Danielle Victoria Henry,Sophomore,Biology,BIO101,2023-03-16,Late,88.0,B
S0614,Wendy James Simpson,Junior,Physics,PHYS101,2023-02-17,Present,90.0,A
S0615,Joshua Brenda Gonzalez,Senior,Physics,PHYS101,2023-10-06,Late,57.0,F
S0615,Joshua Brenda Gonzalez,Senior,Math,MATH101,2023-08-08,Late,87.0,B
S0615,Joshua Brenda Gonzalez,Senior,English,ENG101,2023-05-25,Present,51.0,F
S0615,Joshua Brenda Gonzalez,Senior,Biology,BIO101,2023-10-30,Excused,90.0,A
S0615,Joshua Brenda Gonzalez,Senior,Chemistry,CHEM101,2023-06-02,Present,61.0,D
S0616,Ryan Steve Waller,Senior,English,ENG101,2023-11-17,Absent,0.0,F
S0616,Ryan Steve Waller,Senior,Chemistry,CHEM101,2023-10-24,Excused,50.0,F
S0616,Ryan Steve Waller,Senior,Physics,PHYS101,2023-04-24,Absent,0.0,F
S0616,Ryan Steve Waller,Senior,Math,MATH101,2023-09-04,Excused,63.0,D
S0617,Bradley Lindsey Ellis,Sophomore,Physics,PHYS101,2023-01-13,Late,80.0,B
S0617,Bradley Lindsey Ellis,Sophomore,Chemistry,CHEM101,2023-01-26,Excused,56.0,F
S0617,Bradley Lindsey Ellis,Sophomore,Biology,BIO101,2023-03-08,Late,67.0,C
S0617,Bradley Lindsey Ellis,Sophomore,Math,MATH101,2023-08-14,Late,83.0,B
S0618,Christopher Shelly Mcknight,Freshman,Chemistry,CHEM101,2023-01-05,Excused,79.0,B
S0618,Christopher Shelly Mcknight,Freshman,Physics,PHYS101,2023-12-04,Present,65.0,D
S0618,Christopher Shelly Mcknight,Freshman,Biology,BIO101,2023-03-29,Excused,56.0,F
S0618,Christopher Shelly Mcknight,Freshman,Math,MATH101,2023-01-29,Excused,66.0,D
S0618,Christopher Shelly Mcknight,Freshman,English,ENG101,2023-08-18,Present,67.0,C
S0619,Matthew Jose Brown,Freshman,English,ENG101,2023-03-11,Excused,88.0,B
S0619,Matthew Jose Brown,Freshman,Physics,PHYS101,2023-09-12,Late,60.0,D
S0619,Matthew Jose Brown,Freshman,Biology,BIO101,2023-06-13,Excused,61.0,D
S0620,Thomas Joseph Murphy,Senior,English,ENG101,2023-08-27,Absent,0.0,F
S0620,Thomas Joseph Murphy,Senior,Chemistry,CHEM101,2023-02-03,Excused,96.0,A
S0620,Thomas Joseph Murphy,Senior,Biology,BIO101,2023-08-18,Present,59.0,F
S0621,Lisa Melissa Webb,Sophomore,Physics,PHYS101,2023-06-24,Present,64.0,D
S0621,Lisa Melissa Webb,Sophomore,Math,MATH101,2023-12-05,Excused,72.0,C
S0621,Lisa Melissa Webb,Sophomore,English,ENG101,2023-07-30,Excused,92.0,A
S0621,Lisa Melissa Webb,Sophomore,Chemistry,CHEM101,2023-10-03,Present,53.0,F
S0622,Susan Victoria Diaz,Senior,Chemistry,CHEM101,2023-02-25,Excused,51.0,F
S0622,Susan Victoria Diaz,Senior,Biology,BIO101,2023-03-27,Absent,0.0,F
S0623,Samantha Sarah Carlson,Sophomore,Biology,BIO101,2023-12-11,Late,84.0,B
S0623,Samantha Sarah Carlson,Sophomore,Math,MATH101,2023-04-06,Late,68.0,C
S0624,Jennifer Kenneth Stevens,Junior,Chemistry,CHEM101,2023-04-18,Present,64.0,D
S0624,Jennifer Kenneth Stevens,Junior,Physics,PHYS101,2023-07-02,Excused,90.0,A
S0624,Jennifer Kenneth Stevens,Junior,Math,MATH101,2023-05-11,Absent,0.0,F
S0624,Jennifer Kenneth Stevens,Junior,English,ENG101,2023-02-06,Late,94.0,A
S0624,Jennifer Kenneth Stevens,Junior,Biology,BIO101,2023-06-11,Late,66.0,D
S0625,Stephanie Amber Walker,Sophomore,Math,MATH101,2023-02-05,Present,84.0,B
S0625,Stephanie Amber Walker,Sophomore,Physics,PHYS101,2023-02-08,Late,61.0,D
S0625,Stephanie Amber Walker,Sophomore,English,ENG101,2023-04-09,Late,94.0,A
S0626,Emily Susan Gordon,Sophomore,Math,MATH101,2023-01-02,Excused,92.0,A
S0626,Emily Susan Gordon,Sophomore,Chemistry,CHEM101,2023-01-29,Late,87.0,B
S0626,Emily Susan Gordon,Sophomore,English,ENG101,2023-12-08,Excused,70.0,C
S0627,Jeffrey Randy Ayala,Freshman,Chemistry,CHEM101,2023-04-05,Absent,0.0,F
S0627,Jeffrey Randy Ayala,Freshman,Math,MATH101,2023-04-13,Present,61.0,D
S0627,Jeffrey Randy Ayala,Freshman,Biology,BIO101,2023-06-27,Excused,74.0,C
S0628,Michelle Andrea Johnson,Freshman,Math,MATH101,2023-10-14,Late,72.0,C
S0628,Michelle Andrea Johnson,Freshman,English,ENG101,2023-03-06,Late,68.0,C
S0628,Michelle Andrea Johnson,Freshman,Chemistry,CHEM101,2023-05-02,Late,81.0,B
S0628,Michelle Andrea Johnson,Freshman,Biology,BIO101,2023-08-04,Absent,0.0,F
S0629,Elizabeth James Ramsey,Sophomore,Physics,PHYS101,2023-06-19,Excused,54.0,F
S0629,Elizabeth James Ramsey,Sophomore,English,ENG101,2023-05-18,Present,65.0,D
S0629,Elizabeth James Ramsey,Sophomore,Math,MATH101,2023-07-02,Excused,59.0,F
S0629,Elizabeth James Ramsey,Sophomore,Biology,BIO101,2023-09-19,Absent,0.0,F
S0630,Danielle Jennifer Thomas,Senior,Chemistry,CHEM101,2023-02-09,Excused,56.0,F
S0630,Danielle Jennifer Thomas,Senior,English,ENG101,2023-04-07,Late,99.0,A
S0630,Danielle Jennifer Thomas,Senior,Math,MATH101,2023-06-29,Excused,82.0,B
S0631,Andrew Amanda Chapman,Senior,Biology,BIO101,2023-07-24,Absent,0.0,F
S0631,Andrew Amanda Chapman,Senior,Math,MATH101,2023-05-20,Late,63.0,D
S0631,Andrew Amanda Chapman,Senior,Physics,PHYS101,2023-05-20,Present,92.0,A
S0632,Samantha Joel Garcia,Senior,Biology,BIO101,2023-05-02,Late,57.0,F
S0632,Samantha Joel Garcia,Senior,Physics,PHYS101,2023-03-19,Absent,0.0,F
S0632,Samantha Joel Garcia,Senior,Math,MATH101,2023-06-13,Absent,0.0,F
S0632,Samantha Joel Garcia,Senior,Chemistry,CHEM101,2023-03-29,Absent,0.0,F
S0633,Scott Adam Norton,Sophomore,Biology,BIO101,2023-07-29,Excused,51.0,F
S0633,Scott Adam Norton,Sophomore,Physics,PHYS101,2023-11-04,Late,66.0,D
S0633,Scott Adam Norton,Sophomore,Chemistry,CHEM101,2023-08-02,Excused,57.0,F
S0634,Kathy Juan Clark,Freshman,Biology,BIO101,2023-03-15,Absent,0.0,F
S0634,Kathy Juan Clark,Freshman,Math,MATH101,2023-04-15,Excused,97.0,A
S0634,Kathy Juan Clark,Freshman,English,ENG101,2023-05-21,Present,75.0,C
S0635,Joe Tyler Young,Freshman,Biology,BIO101,2023-01-06,Absent,0.0,F
S0635,Joe Tyler Young,Freshman,English,ENG101,2023-09-08,Excused,72.0,C
S0635,Joe Tyler Young,Freshman,Physics,PHYS101,2023-09-17,Late,62.0,D
S0636,Dennis Nathan Wright,Junior,Math,MATH101,2023-05-15,Present,54.0,F
S0636,Dennis Nathan Wright,Junior,Physics,PHYS101,2023-01-25,Absent,0.0,F
S0636,Dennis Nathan Wright,Junior,Chemistry,CHEM101,2023-09-23,Late,99.0,A
S0637,Roberta Justin Ray,Junior,English,ENG101,2023-04-26,Absent,0.0,F
S0637,Roberta Justin Ray,Junior,Math,MATH101,2023-06-13,Excused,56.0,F
S0637,Roberta Justin Ray,Junior,Chemistry,CHEM101,2023-04-02,Present,89.0,A
S0638,Erin Scott Chan,Senior,Biology,BIO101,2023-06-19,Late,91.0,A
S0638,Erin Scott Chan,Senior,English,ENG101,2023-02-24,Late,87.0,B
S0638,Erin Scott Chan,Senior,Physics,PHYS101,2023-02-24,Absent,0.0,F
S0638,Erin Scott Chan,Senior,Chemistry,CHEM101,2023-02-10,Absent,0.0,F
S0639,John Daniel Murphy,Freshman,Chemistry,CHEM101,2023-04-09,Absent,0.0,F
S0639,John Daniel Murphy,Freshman,Math,MATH101,2023-06-07,Late,67.0,C
S0639,John Daniel Murphy,Freshman,English,ENG101,2023-01-11,Excused,85.0,B
S0639,John Daniel Murphy,Freshman,Physics,PHYS101,2023-11-04,Excused,51.0,F
S0640,Allen Kyle Haley,Senior,Biology,BIO101,2023-03-31,Absent,0.0,F
S0640,Allen Kyle Haley,Senior,Chemistry,CHEM101,2023-10-03,Present,90.0,A
S0640,Allen Kyle Haley,Senior,English,ENG101,2023-03-12,Excused,88.0,B
S0640,Allen Kyle Haley,Senior,Physics,PHYS101,2023-06-26,Present,97.0,A
S0641,Jeffrey Rebecca Browning,Junior,Biology,BIO101,2023-11-21,Late,79.0,B
S0641,Jeffrey Rebecca Browning,Junior,English,ENG101,2023-02-19,Late,68.0,C
S0641,Jeffrey Rebecca Browning,Junior,Physics,PHYS101,2023-03-22,Excused,89.0,A
S0641,Jeffrey Rebecca Browning,Junior,Chemistry,CHEM101,2023-05-29,Absent,0.0,F
S0641,Jeffrey Rebecca Browning,Junior,Math,MATH101,2023-01-18,Late,60.0,D
S0642,Samantha Chad Gregory,Sophomore,Physics,PHYS101,2023-01-02,Present,96.0,A
S0642,Samantha Chad Gregory,Sophomore,Chemistry,CHEM101,2023-12-24,Present,97.0,A
S0642,Samantha Chad Gregory,Sophomore,Math,MATH101,2023-05-02,Absent,0.0,F
S0642,Samantha Chad Gregory,Sophomore,Biology,BIO101,2023-01-01,Late,53.0,F
S0643,Alexander Nicholas Kim,Junior,Physics,PHYS101,2023-04-09,Present,58.0,F
S0643,Alexander Nicholas Kim,Junior,Chemistry,CHEM101,2023-12-10,Late,60.0,D
S0643,Alexander Nicholas Kim,Junior,English,ENG101,2023-01-07,Excused,74.0,C
S0643,Alexander Nicholas Kim,Junior,Biology,BIO101,2023-01-10,Late,52.0,F
S0644,Manuel David Rodriguez,Senior,Physics,PHYS101,2023-01-13,Late,56.0,F
S0644,Manuel David Rodriguez,Senior,English,ENG101,2023-03-25,Present,94.0,A
S0644,Manuel David Rodriguez,Senior,Math,MATH101,2023-10-26,Present,85.0,B
S0644,Manuel David Rodriguez,Senior,Biology,BIO101,2023-06-10,Excused,85.0,B
S0644,Manuel David Rodriguez,Senior,Chemistry,CHEM101,2023-04-26,Late,52.0,F
S0645,Vanessa Karen Faulkner,Freshman,Physics,PHYS101,2023-07-13,Present,77.0,B
S0645,Vanessa Karen Faulkner,Freshman,Chemistry,CHEM101,2023-06-02,Present,68.0,C
S0645,Vanessa Karen Faulkner,Freshman,Biology,BIO101,2023-12-29,Present,58.0,F
S0645,Vanessa Karen Faulkner,Freshman,Math,MATH101,2023-06-08,Absent,0.0,F
S0646,Joan Ian Pierce,Sophomore,Biology,BIO101,2023-04-21,Present,71.0,C
S0646,Joan Ian Pierce,Sophomore,Physics,PHYS101,2023-01-07,Absent,0.0,F
S0646,Joan Ian Pierce,Sophomore,Chemistry,CHEM101,2023-08-04,Late,73.0,C
S0647,Elizabeth Richard Dunn,Senior,English,ENG101,2023-12-18,Late,89.0,A
S0647,Elizabeth Richard Dunn,Senior,Math,MATH101,2023-01-26,Absent,0.0,F
S0647,Elizabeth Richard Dunn,Senior,Chemistry,CHEM101,2023-09-15,Excused,86.0,B
S0647,Elizabeth Richard Dunn,Senior,Biology,BIO101,2023-01-10,Excused,95.0,A
S0648,Paula Robert Jackson,Senior,English,ENG101,2023-02-05,Late,53.0,F
S0648,Paula Robert Jackson,Senior,Math,MATH101,2023-08-17,Late,80.0,B
S0648,Paula Robert Jackson,Senior,Biology,BIO101,2023-06-08,Late,53.0,F
S0648,Paula Robert Jackson,Senior,Chemistry,CHEM101,2023-03-25,Late,74.95579658242096,C
S0648,Paula Robert Jackson,Senior,Physics,PHYS101,2023-04-20,Late,99.0,A
S0649,Gerald Daniel Hernandez,Freshman,Biology,BIO101,2023-01-02,Present,95.0,A
S0649,Gerald Daniel Hernandez,Freshman,Physics,PHYS101,2023-10-03,Late,69.0,C
S0649,Gerald Daniel Hernandez,Freshman,Math,MATH101,2023-12-16,Absent,0.0,F
S0650,Lawrence Deanna Morgan,Freshman,English,ENG101,2023-10-28,Present,66.0,D
S0650,Lawrence Deanna Morgan,Freshman,Biology,BIO101,2023-11-10,Present,92.0,A
S0650,Lawrence Deanna Morgan,Freshman,Physics,PHYS101,2023-05-17,Late,69.0,C
S0650,Lawrence Deanna Morgan,Freshman,Math,MATH101,2023-07-05,Present,77.0,B
S0651,Robin Maria Vargas,Senior,Biology,BIO101,2023-06-22,Late,79.0,B
S0651,Robin Maria Vargas,Senior,Chemistry,CHEM101,2023-04-08,Present,68.0,C
S0652,Michele Edward Harrison,Freshman,Biology,BIO101,2023-07-17,Present,76.0,B
S0652,Michele Edward Harrison,Freshman,Math,MATH101,2023-01-19,Late,63.0,D
S0652,Michele Edward Harrison,Freshman,Chemistry,CHEM101,2023-01-22,Present,69.0,C
S0653,Mark Cristian Mccullough,Senior,Physics,PHYS101,2023-05-08,Late,66.0,D
S0653,Mark Cristian Mccullough,Senior,English,ENG101,2023-07-16,Excused,94.0,A
S0653,Mark Cristian Mccullough,Senior,Math,MATH101,2023-09-20,Excused,72.0,C
S0653,Mark Cristian Mccullough,Senior,Chemistry,CHEM101,2023-10-31,Excused,63.0,D
S0654,Michelle Andrea Sutton,Junior,Physics,PHYS101,2023-11-10,Present,55.0,F
S0654,Michelle Andrea Sutton,Junior,Biology,BIO101,2023-08-22,Excused,96.0,A
S0654,Michelle Andrea Sutton,Junior,English,ENG101,2023-06-15,Excused,88.0,B
S0655,Bradley Danielle Robinson,Junior,English,ENG101,2023-11-26,Present,50.0,F
S0655,Bradley Danielle Robinson,Junior,Math,MATH101,2023-06-15,Late,61.0,D
S0655,Bradley Danielle Robinson,Junior,Chemistry,CHEM101,2023-09-16,Excused,79.0,B
S0655,Bradley Danielle Robinson,Junior,Physics,PHYS101,2023-02-13,Present,95.0,A
S0655,Bradley Danielle Robinson,Junior,Biology,BIO101,2023-01-09,Absent,0.0,F
S0656,Andrew Anthony Johnson,Senior,Biology,BIO101,2023-06-11,Absent,0.0,F
S0656,Andrew Anthony Johnson,Senior,Chemistry,CHEM101,2023-05-17,Absent,0.0,F
S0656,Andrew Anthony Johnson,Senior,English,ENG101,2023-06-08,Absent,0.0,F
S0657,Rachel Dalton Johnson,Sophomore,English,ENG101,2023-06-03,Present,74.95579658242096,C
S0657,Rachel Dalton Johnson,Sophomore,Math,MATH101,2023-03-16,Excused,94.0,A
S0657,Rachel Dalton Johnson,Sophomore,Chemistry,CHEM101,2023-03-07,Present,81.0,B
S0658,James Allison Nelson,Freshman,Physics,PHYS101,2023-07-30,Late,50.0,F
S0659,Brenda Tamara Contreras,Junior,Chemistry,CHEM101,2023-07-13,Late,64.0,D
S0659,Brenda Tamara Contreras,Junior,Physics,PHYS101,2023-12-29,Late,80.0,B
S0659,Brenda Tamara Contreras,Junior,Biology,BIO101,2023-08-31,Present,86.0,B
S0659,Brenda Tamara Contreras,Junior,English,ENG101,2023-12-31,Present,84.0,B
S0660,Jason Tammy Barnett,Senior,Physics,PHYS101,2023-08-20,Late,81.0,B
S0660,Jason Tammy Barnett,Senior,Math,MATH101,2023-08-15,Present,58.0,F
S0660,Jason Tammy Barnett,Senior,Chemistry,CHEM101,2023-03-17,Present,56.0,F
S0660,Jason Tammy Barnett,Senior,English,ENG101,2023-07-17,Excused,51.0,F
S0660,Jason Tammy Barnett,Senior,Biology,BIO101,2023-09-30,Late,81.0,B
S0661,Kevin Preston Ray,Freshman,Chemistry,CHEM101,2023-03-26,Present,71.0,C
S0661,Kevin Preston Ray,Freshman,Physics,PHYS101,2023-03-03,Excused,81.0,B
S0662,James Andrea Potter,Junior,Biology,BIO101,2023-11-06,Present,56.0,F
S0662,James Andrea Potter,Junior,English,ENG101,2023-04-26,Excused,72.0,C
S0662,James Andrea Potter,Junior,Math,MATH101,2023-01-18,Absent,0.0,F
S0663,Leonard Kristina Hopkins,Sophomore,Math,MATH101,2023-05-30,Absent,0.0,F
S0663,Leonard Kristina Hopkins,Sophomore,Chemistry,CHEM101,2023-02-07,Present,87.0,B
S0663,Leonard Kristina Hopkins,Sophomore,Physics,PHYS101,2023-10-19,Late,81.0,B
S0664,James Leah Gregory,Junior,Biology,BIO101,2023-06-09,Excused,100.0,A
S0664,James Leah Gregory,Junior,Chemistry,CHEM101,2023-07-19,Absent,0.0,F
S0665,Linda Michael Young,Junior,English,ENG101,2023-01-10,Present,75.0,C
S0665,Linda Michael Young,Junior,Biology,BIO101,2023-01-18,Present,95.0,A
S0665,Linda Michael Young,Junior,Chemistry,CHEM101,2023-05-31,Late,87.0,B
S0666,William Debbie Green,Freshman,English,ENG101,2023-04-28,Absent,0.0,F
S0666,William Debbie Green,Freshman,Chemistry,CHEM101,2023-07-16,Present,56.0,F
S0667,Lori Maria Lam,Freshman,Biology,BIO101,2023-04-15,Present,90.0,A
S0668,Jenny Stephanie Brown,Freshman,Math,MATH101,2023-12-15,Absent,0.0,F
S0668,Jenny Stephanie Brown,Freshman,Physics,PHYS101,2023-07-07,Late,70.0,C
S0668,Jenny Stephanie Brown,Freshman,Chemistry,CHEM101,2023-06-19,Present,86.0,B
S0668,Jenny Stephanie Brown,Freshman,Biology,BIO101,2023-02-03,Present,71.0,C
S0668,Jenny Stephanie Brown,Freshman,English,ENG101,2023-05-09,Late,68.0,C
S0669,Michael Bradley Terry,Freshman,Biology,BIO101,2023-12-16,Late,55.0,F
S0669,Michael Bradley Terry,Freshman,English,ENG101,2023-12-09,Present,81.0,B
S0669,Michael Bradley Terry,Freshman,Chemistry,CHEM101,2023-08-02,Present,84.0,B
S0670,Bruce Lisa Lucas,Senior,Biology,BIO101,2023-05-08,Present,97.0,A
S0670,Bruce Lisa Lucas,Senior,Chemistry,CHEM101,2023-11-25,Excused,72.0,C
S0671,Evan Thomas Davies,Junior,Math,MATH101,2023-01-04,Late,82.0,B
S0671,Evan Thomas Davies,Junior,Biology,BIO101,2023-01-07,Absent,0.0,F
S0671,Evan Thomas Davies,Junior,English,ENG101,2023-05-31,Present,92.0,A
S0672,William Ashley Lewis,Freshman,Physics,PHYS101,2023-10-01,Present,98.0,A
S0672,William Ashley Lewis,Freshman,Math,MATH101,2023-09-10,Late,91.0,A
S0673,Matthew Curtis Cherry,Junior,Math,MATH101,2023-12-24,Late,60.0,D
S0674,Miranda Alexander Young,Sophomore,Math,MATH101,2023-07-29,Late,59.0,F
S0674,Miranda Alexander Young,Sophomore,Physics,PHYS101,2023-12-05,Present,68.0,C
S0674,Miranda Alexander Young,Sophomore,Chemistry,CHEM101,2023-01-19,Absent,0.0,F
S0674,Miranda Alexander Young,Sophomore,Biology,BIO101,2023-12-07,Excused,51.0,F
S0674,Miranda Alexander Young,Sophomore,English,ENG101,2023-06-22,Absent,0.0,F
S0675,Randy Cynthia Leblanc,Sophomore,English,ENG101,2023-03-01,Late,60.0,D
S0675,Randy Cynthia Leblanc,Sophomore,Chemistry,CHEM101,2023-01-19,Present,77.0,B
S0675,Randy Cynthia Leblanc,Sophomore,Math,MATH101,2023-08-19,Excused,97.0,A
S0676,Krista Nicole Bryant,Freshman,Chemistry,CHEM101,2023-05-03,Excused,78.0,B
S0676,Krista Nicole Bryant,Freshman,English,ENG101,2023-04-28,Present,79.0,B
S0676,Krista Nicole Bryant,Freshman,Physics,PHYS101,2023-05-12,Late,55.0,F
S0676,Krista Nicole Bryant,Freshman,Math,MATH101,2023-05-09,Present,94.0,A
S0677,Tyler Teresa Smith,Junior,English,ENG101,2023-11-13,Absent,0.0,F
S0677,Tyler Teresa Smith,Junior,Math,MATH101,2023-09-02,Late,70.0,C
S0678,James Jeremy Gonzalez,Sophomore,Chemistry,CHEM101,2023-03-21,Excused,91.0,A
S0678,James Jeremy Gonzalez,Sophomore,Physics,PHYS101,2023-02-23,Late,51.0,F
S0678,James Jeremy Gonzalez,Sophomore,Biology,BIO101,2023-03-07,Excused,94.0,A
S0678,James Jeremy Gonzalez,Sophomore,Math,MATH101,2023-04-15,Late,90.0,A
S0679,Kari Samantha Liu,Senior,Chemistry,CHEM101,2023-03-20,Excused,51.0,F
S0679,Kari Samantha Liu,Senior,Physics,PHYS101,2023-03-21,Absent,0.0,F
S0679,Kari Samantha Liu,Senior,Biology,BIO101,2023-08-18,Present,81.0,B
S0679,Kari Samantha Liu,Senior,English,ENG101,2023-12-06,Late,65.0,D
S0680,Christopher Leslie Diaz,Senior,Chemistry,CHEM101,2023-01-19,Present,86.0,B
S0680,Christopher Leslie Diaz,Senior,Biology,BIO101,2023-08-09,Late,57.0,F
S0681,Jordan David Luna,Sophomore,Math,MATH101,2023-08-22,Excused,50.0,F
S0681,Jordan David Luna,Sophomore,English,ENG101,2023-01-19,Excused,90.0,A
S0681,Jordan David Luna,Sophomore,Biology,BIO101,2023-09-16,Late,84.0,B
S0681,Jordan David Luna,Sophomore,Physics,PHYS101,2023-05-21,Absent,0.0,F
S0681,Jordan David Luna,Sophomore,Chemistry,CHEM101,2023-04-27,Excused,77.0,B
S0682,Jeffrey Sarah Thompson,Senior,Chemistry,CHEM101,2023-04-28,Absent,0.0,F
S0682,Jeffrey Sarah Thompson,Senior,Math,MATH101,2023-01-22,Late,87.0,B
S0682,Jeffrey Sarah Thompson,Senior,Biology,BIO101,2023-08-16,Absent,0.0,F
S0683,Tyler Yesenia Wright,Freshman,Biology,BIO101,2023-01-15,Absent,0.0,F
S0683,Tyler Yesenia Wright,Freshman,English,ENG101,2023-10-29,Absent,0.0,F
S0683,Tyler Yesenia Wright,Freshman,Physics,PHYS101,2023-10-28,Excused,90.0,A
S0683,Tyler Yesenia Wright,Freshman,Chemistry,CHEM101,2023-04-16,Present,90.0,A
S0684,Lynn Kevin Garcia,Sophomore,Biology,BIO101,2023-04-20,Late,70.0,C
S0684,Lynn Kevin Garcia,Sophomore,Chemistry,CHEM101,2023-09-14,Excused,59.0,F
S0685,Jeremy Karen Wong,Sophomore,Physics,PHYS101,2023-01-24,Excused,80.0,B
S0685,Jeremy Karen Wong,Sophomore,Chemistry,CHEM101,2023-08-08,Absent,0.0,F
S0685,Jeremy Karen Wong,Sophomore,Biology,BIO101,2023-09-13,Present,86.0,B
S0685,Jeremy Karen Wong,Sophomore,English,ENG101,2023-11-22,Late,58.0,F
S0686,Rachel David Harper,Senior,Biology,BIO101,2023-09-24,Late,95.0,A
S0686,Rachel David Harper,Senior,Chemistry,CHEM101,2023-12-11,Late,58.0,F
S0686,Rachel David Harper,Senior,Physics,PHYS101,2023-05-14,Absent,0.0,F
S0686,Rachel David Harper,Senior,English,ENG101,2023-02-14,Excused,67.0,C
S0687,Michelle Tonya Jordan,Freshman,Biology,BIO101,2023-06-04,Absent,0.0,F
S0687,Michelle Tonya Jordan,Freshman,Physics,PHYS101,2023-03-06,Excused,54.0,F
S0687,Michelle Tonya Jordan,Freshman,Math,MATH101,2023-09-29,Excused,50.0,F
S0687,Michelle Tonya Jordan,Freshman,Chemistry,CHEM101,2023-11-09,Present,72.0,C
S0688,Natalie Amanda Nichols,Senior,English,ENG101,2023-10-30,Present,52.0,F
S0688,Natalie Amanda Nichols,Senior,Biology,BIO101,2023-08-13,Late,79.0,B
S0688,Natalie Amanda Nichols,Senior,Chemistry,CHEM101,2023-12-24,Absent,0.0,F
S0688,Natalie Amanda Nichols,Senior,Physics,PHYS101,2023-07-01,Absent,0.0,F
S0689,Nicholas Francis Smith,Sophomore,Biology,BIO101,2023-06-21,Absent,0.0,F
S0689,Nicholas Francis Smith,Sophomore,Chemistry,CHEM101,2023-03-13,Excused,79.0,B
S0689,Nicholas Francis Smith,Sophomore,Physics,PHYS101,2023-05-01,Absent,0.0,F
S0689,Nicholas Francis Smith,Sophomore,Math,MATH101,2023-12-05,Excused,88.0,B
S0689,Nicholas Francis Smith,Sophomore,English,ENG101,2023-06-01,Present,62.0,D
S0690,William Johnathan Brown,Junior,English,ENG101,2023-11-20,Absent,0.0,F
S0690,William Johnathan Brown,Junior,Physics,PHYS101,2023-07-28,Excused,93.0,A
S0690,William Johnathan Brown,Junior,Biology,BIO101,2023-06-09,Late,63.0,D
